time loss loss_std gain gain_std
13200000 0 0 0 0
13300000 0 0 0 0
13400000 0 0 0 0
13500000 0 0 0 0
13600000 0 0 0 0
13700000 0 0 0 0
13800000 0 0 0 0
13900000 0 0 0 0
14000000 0 0 0 0
14100000 0 0 0 0
14200000 0 0 0 0
14300000 0 0 0 0
14400000 0 0 0 0
14500000 0 0 0 0
14600000 0 0 0 0
14700000 0 0 0 0
14800000 0 0 0 0
14900000 0 0 0 0
15000000 0 0 0 0
15100000 0 0 0 0
15200000 0 0 0 0
15300000 0 0 0 0
15400000 0 0 0 0
15500000 0 0 0 0
15600000 0 0 0 0
15700000 0 0 0 0
15800000 0 0 0 0
15900000 0 0 0 0
16000000 0 0 0 0
16100000 0 0 0 0
16200000 0 0 0 0
16300000 0 0 0 0
16400000 0 0 0 0
16500000 0 0 0 0
16600000 0 0 0 0
16700000 0 0 0 0
16800000 0 0 0 0
16900000 0 0 0 0
17000000 0 0 0 0
17100000 0 0 0 0
17200000 0 0 0 0
17300000 0 0 0 0
17400000 0 0 0 0
17500000 0 0 0 0
17600000 0 0 0 0
17700000 0 0 0 0
17800000 0 0 0 0
17900000 0 0 0 0
18000000 0 0 0 0
18100000 0 0 0 0
18200000 0 0 0 0
18300000 0 0 0 0
18400000 0 0 0 0
18500000 0 0 0 0
18600000 0 0 0 0
18700000 0 0 0 0
18800000 0 0 0 0
18900000 0 0 0 0
19000000 0 0 0 0
19100000 0 0 0 0
19200000 0 0 0 0
19300000 0 0 0 0
19400000 0 0 0 0
19500000 0 0 0 0
19600000 0 0 0 0
19700000 0 0 0 0
19800000 0 0 0 0
19900000 0 0 0 0
20000000 0 0 0 0
20100000 0 0 0 0
20200000 0 0 0 0
20300000 0 0 0 0
20400000 0 0 0 0
20500000 0 0 0 0
20600000 0 0 0 0
20700000 0 0 0 0
20800000 0 0 0 0
20900000 0 0 0 0
21000000 0 0 0 0
21100000 0 0 0 0
21200000 0 0 0 0
21300000 0 0 0 0
21400000 0 0 0 0
21500000 0 0 0 0
21600000 0 0 0 0
21700000 0 0 0 0
21800000 0 0 0 0
21900000 0 0 0 0
22000000 0 0 0 0
22100000 0 0 0 0
22200000 0 0 0 0
22300000 0 0 0 0
22400000 0 0 0 0
22500000 0 0 0 0
22600000 0 0 0 0
22700000 0 0 0 0
22800000 0 0 0 0
22900000 0 0 0 0
23000000 0 0 0 0
23100000 0 0 0 0
23200000 0 0 0 0
23300000 0 0 0 0
23400000 0 0 0 0
23500000 0 0 0 0
23600000 0 0 0 0
23700000 0 0 0 0
23800000 0 0 0 0
23900000 0 0 0 0
24000000 0 0 0 0
24100000 0 0 0 0
24200000 0 0 0 0
24300000 0 0 0 0
24400000 0 0 0 0
24500000 0 0 0 0
24600000 0 0 0 0
24700000 0 0 0 0
24800000 0 0 0 0
24900000 0 0 0 0
25000000 0 0 0 0
25100000 0 0 0 0
25200000 0 0 0 0
25300000 0 0 0 0
25400000 0 0 0 0
25500000 0 0 0 0
25600000 0 0 0 0
25700000 0 0 0 0
25800000 0 0 0 0
25900000 0 0 0 0
26000000 0 0 0 0
26100000 0 0 0 0
26200000 0 0 0 0
26300000 0 0 0 0
26400000 0 0 0 0
26500000 0 0 0 0
26600000 0 0 0 0
26700000 0 0 0 0
26800000 0 0 0 0
26900000 0 0 0 0
27000000 0 0 0 0
27100000 0 0 0 0
27200000 0 0 0 0
27300000 0 0 0 0
27400000 0 0 0 0
27500000 0 0 0 0
27600000 0 0 0 0
27700000 0 0 0 0
27800000 0 0 0 0
27900000 0 0 0 0
28000000 0 0 0 0
28100000 0 0 0 0
28200000 0 0 0 0
28300000 0 0 0 0
28400000 0 0 0 0
28500000 0 0 0 0
28600000 0 0 0 0
28700000 0 0 0 0
28800000 0 0 0 0
28900000 0 0 0 0
29000000 0 0 0 0
29100000 0 0 0 0
29200000 0 0 0 0
29300000 0 0 0 0
29400000 0 0 0 0
29500000 0 0 0 0
29600000 0 0 0 0
29700000 0 0 0 0
29800000 0 0 0 0
29900000 0 0 0 0
30000000 0 0 0 0
30100000 0 0 0 0
30200000 0 0 0 0
30300000 0 0 0 0
30400000 0 0 0 0
30500000 0 0 0 0
30600000 0 0 0 0
30700000 0 0 0 0
30800000 0 0 0 0
30900000 0 0 0 0
31000000 0 0 0 0
31100000 0 0 0 0
31200000 0 0 0 0
31300000 0 0 0 0
31400000 0 0 0 0
31500000 0 0 0 0
31600000 0 0 0 0
31700000 0 0 0 0
31800000 0 0 0 0
31900000 0 0 0 0
32000000 0 0 0 0
32100000 0 0 0 0
32200000 0 0 0 0
32300000 0 0 0 0
32400000 0 0 0 0
32500000 0 0 0 0
32600000 0 0 0 0
32700000 0 0 0 0
32800000 0 0 0 0
32900000 0 0 0 0
33000000 0 0 0 0
33100000 0 0 0 0
33200000 0 0 0 0
33300000 0 0 0 0
33400000 0 0 0 0
33500000 0 0 0 0
33600000 0 0 0 0
33700000 0 0 0 0
33800000 0 0 0 0
33900000 0 0 0 0
34000000 0 0 0 0
34100000 0 0 0 0
34200000 0 0 0 0
34300000 0 0 0 0
34400000 0 0 0 0
34500000 0 0 0 0
34600000 0 0 0 0
34700000 0 0 0 0
34800000 0 0 0 0
34900000 0 0 0 0
35000000 0 0 0 0
35100000 0 0 0 0
35200000 0 0 0 0
35300000 0 0 0 0
35400000 0 0 0 0
35500000 0 0 0 0
35600000 0 0 0 0
35700000 0 0 0 0
35800000 0 0 0 0
35900000 0 0 0 0
36000000 0 0 0 0
36100000 0 0 0 0
36200000 0 0 0 0
36300000 0 0 0 0
36400000 0 0 0 0
36500000 0 0 0 0
36600000 0 0 0 0
36700000 0 0 0 0
36800000 0 0 0 0
36900000 0 0 0 0
37000000 0 0 0 0
37100000 0 0 0 0
37200000 0 0 0 0
37300000 0 0 0 0
37400000 0 0 0 0
37500000 0 0 0 0
37600000 0 0 0 0
37700000 0 0 0 0
37800000 0 0 0 0
37900000 0 0 0 0
38000000 0 0 0 0
38100000 0 0 0 0
38200000 0 0 0 0
38300000 0 0 0 0
38400000 0 0 0 0
38500000 0 0 0 0
38600000 0 0 0 0
38700000 0 0 0 0
38800000 0 0 0 0
38900000 0 0 0 0
39000000 0 0 0 0
39100000 0 0 0 0
39200000 0 0 0 0
39300000 0 0 0 0
39400000 0 0 0 0
39500000 0 0 0 0
39600000 0 0 0 0
39700000 0 0 0 0
39800000 0 0 0 0
39900000 0 0 0 0
40000000 0 0 0 0
40100000 0 0 0 0
40200000 0 0 0 0
40300000 0 0 0 0
40400000 0 0 0 0
40500000 0 0 0 0
40600000 0 0 0 0
40700000 0 0 0 0
40800000 0 0 0 0
40900000 0 0 0 0
41000000 0 0 0 0
41100000 0 0 0 0
41200000 0 0 0 0
41300000 0 0 0 0
41400000 0 0 0 0
41500000 0 0 0 0
41600000 0 0 0 0
41700000 0 0 0 0
41800000 0 0 0 0
41900000 0 0 0 0
42000000 0 0 0 0
42100000 0 0 0 0
42200000 0 0 0 0
42300000 0 0 0 0
42400000 0 0 0 0
42500000 0 0 0 0
42600000 0 0 0 0
42700000 0 0 0 0
42800000 0 0 0 0
42900000 0 0 0 0
43000000 0 0 0 0
43100000 0 0 0 0
43200000 0 0 0 0
43300000 0 0 0 0
43400000 0 0 0 0
43500000 0 0 0 0
43600000 0 0 0 0
43700000 0 0 0 0
43800000 0 0 0 0
43900000 0 0 0 0
44000000 0 0 0 0
44100000 0 0 0 0
44200000 0 0 0 0
44300000 0 0 0 0
44400000 0 0 0 0
44500000 0 0 0 0
44600000 0 0 0 0
44700000 0 0 0 0
44800000 0 0 0 0
44900000 0 0 0 0
45000000 0 0 0 0
45100000 0 0 0 0
45200000 0 0 0 0
45300000 0 0 0 0
45400000 0 0 0 0
45500000 0 0 0 0
45600000 0 0 0 0
45700000 0 0 0 0
45800000 0 0 0 0
45900000 0 0 0 0
46000000 0 0 0 0
46100000 0 0 0 0
46200000 0 0 0 0
46300000 0 0 0 0
46400000 0 0 0 0
46500000 0 0 0 0
46600000 0 0 0 0
46700000 0 0 0 0
46800000 0 0 0 0
46900000 0 0 0 0
47000000 0 0 0 0
47100000 0 0 0 0
47200000 0 0 0 0
47300000 0 0 0 0
47400000 0 0 0 0
47500000 0 0 0 0
47600000 0 0 0 0
47700000 0 0 0 0
47800000 0 0 0 0
47900000 0 0 0 0
48000000 0 0 0 0
48100000 0 0 0 0
48200000 0 0 0 0
48300000 0 0 0 0
48400000 0 0 0 0
48500000 0 0 0 0
48600000 0 0 0 0
48700000 0 0 0 0
48800000 0 0 0 0
48900000 0 0 0 0
49000000 0 0 0 0
49100000 0 0 0 0
49200000 0 0 0 0
49300000 0 0 0 0
49400000 0 0 0 0
49500000 0 0 0 0
49600000 0 0 0 0
49700000 0 0 0 0
49800000 0 0 0 0
49900000 0 0 0 0
50000000 0 0 0 0
50100000 0 0 0 0
50200000 0 0 0 0
50300000 0 0 0 0
50400000 0 0 0 0
50500000 0 0 0 0
50600000 0 0 0 0
50700000 0 0 0 0
50800000 0 0 0 0
50900000 0 0 0 0
51000000 0 0 0 0
51100000 0 0 0 0
51200000 0 0 0 0
51300000 0 0 0 0
51400000 0 0 0 0
51500000 0 0 0 0
51600000 0 0 0 0
51700000 0 0 0 0
51800000 0 0 0 0
51900000 0 0 0 0
52000000 0 0 0 0
52100000 0 0 0 0
52200000 0 0 0 0
52300000 0 0 0 0
52400000 0 0 0 0
52500000 0 0 0 0
52600000 0 0 0 0
52700000 0 0 0 0
52800000 0 0 0 0
52900000 0 0 0 0
53000000 0 0 0 0
53100000 0 0 0 0
53200000 0 0 0 0
53300000 0 0 0 0
53400000 0 0 0 0
53500000 0 0 0 0
53600000 0 0 0 0
53700000 0 0 0 0
53800000 0 0 0 0
53900000 0 0 0 0
54000000 0 0 0 0
54100000 0 0 0 0
54200000 0 0 0 0
54300000 0 0 0 0
54400000 0 0 0 0
54500000 0 0 0 0
54600000 0 0 0 0
54700000 0 0 0 0
54800000 0 0 0 0
54900000 0 0 0 0
55000000 0 0 0 0
55100000 0 0 0 0
55200000 0 0 0 0
55300000 0 0 0 0
55400000 0 0 0 0
55500000 0 0 0 0
55600000 0 0 0 0
55700000 0 0 0 0
55800000 0 0 0 0
55900000 0 0 0 0
56000000 0 0 0 0
56100000 0 0 0 0
56200000 0 0 0 0
56300000 0 0 0 0
56400000 0 0 0 0
56500000 0 0 0 0
56600000 0 0 0 0
56700000 0 0 0 0
56800000 0 0 0 0
56900000 0 0 0 0
57000000 0 0 0 0
57100000 0 0 0 0
57200000 0 0 0 0
57300000 0 0 0 0
57400000 0 0 0 0
57500000 0 0 0 0
57600000 0 0 0 0
57700000 0 0 0 0
57800000 0 0 0 0
57900000 0 0 0 0
58000000 0 0 0 0
58100000 0 0 0 0
58200000 0 0 0 0
58300000 0 0 0 0
58400000 0 0 0 0
58500000 0 0 0 0
58600000 0 0 0 0
58700000 0 0 0 0
58800000 0 0 0 0
58900000 0 0 0 0
59000000 0 0 0 0
59100000 0 0 0 0
59200000 0 0 0 0
59300000 0 0 0 0
59400000 0 0 0 0
59500000 0 0 0 0
59600000 0 0 0 0
59700000 0 0 0 0
59800000 0 0 0 0
59900000 0 0 0 0
60000000 0 0 0 0
60100000 0 0 0 0
60200000 0 0 0 0
60300000 0 0 0 0
60400000 0 0 0 0
60500000 0 0 0 0
60600000 0 0 0 0
60700000 0 0 0 0
60800000 0 0 0 0
60900000 0 0 0 0
61000000 0 0 0 0
61100000 0 0 0 0
61200000 0 0 0 0
61300000 0 0 0 0
61400000 0 0 0 0
61500000 0 0 0 0
61600000 0 0 0 0
61700000 0 0 0 0
61800000 0 0 0 0
61900000 0 0 0 0
62000000 0 0 0 0
62100000 0 0 0 0
62200000 0 0 0 0
62300000 0 0 0 0
62400000 0 0 0 0
62500000 0 0 0 0
62600000 0 0 0 0
62700000 0 0 0 0
62800000 0 0 0 0
62900000 0 0 0 0
63000000 0 0 0 0
63100000 0 0 0 0
63200000 0 0 0 0
63300000 0 0 0 0
63400000 0 0 0 0
63500000 0 0 0 0
63600000 0 0 0 0
63700000 0 0 0 0
63800000 0 0 0 0
63900000 0 0 0 0
64000000 0 0 0 0
64100000 0 0 0 0
64200000 0 0 0 0
64300000 0 0 0 0
64400000 0 0 0 0
64500000 0 0 0 0
64600000 0 0 0 0
64700000 0 0 0 0
64800000 0 0 0 0
64900000 0 0 0 0
65000000 0 0 0 0
65100000 0 0 0 0
65200000 0 0 0 0
65300000 0 0 0 0
65400000 0 0 0 0
65500000 0 0 0 0
65600000 0 0 0 0
65700000 0 0 0 0
65800000 0 0 0 0
65900000 0 0 0 0
66000000 0 0 0 0
66100000 0 0 0 0
66200000 0 0 0 0
66300000 0 0 0 0
66400000 0 0 0 0
66500000 0 0 0 0
66600000 0 0 0 0
66700000 0 0 0 0
66800000 0 0 0 0
66900000 0 0 0 0
67000000 0 0 0 0
67100000 0 0 0 0
67200000 0 0 0 0
67300000 0 0 0 0
67400000 0 0 0 0
67500000 0 0 0 0
67600000 0 0 0 0
67700000 0 0 0 0
67800000 0 0 0 0
67900000 0 0 0 0
68000000 0 0 0 0
68100000 0 0 0 0
68200000 0 0 0 0
68300000 0 0 0 0
68400000 0 0 0 0
68500000 0 0 0 0
68600000 0 0 0 0
68700000 0 0 0 0
68800000 0 0 0 0
68900000 0 0 0 0
69000000 0 0 0 0
69100000 0 0 0 0
69200000 0 0 0 0
69300000 0 0 0 0
69400000 0 0 0 0
69500000 0 0 0 0
69600000 0 0 0 0
69700000 0 0 0 0
69800000 0 0 0 0
69900000 0 0 0 0
70000000 0 0 0 0
70100000 0 0 0 0
70200000 0 0 0 0
70300000 0 0 0 0
70400000 0 0 0 0
70500000 0 0 0 0
70600000 0 0 0 0
70700000 0 0 0 0
70800000 0 0 0 0
70900000 0 0 0 0
71000000 0 0 0 0
71100000 0 0 0 0
71200000 0 0 0 0
71300000 0 0 0 0
71400000 0 0 0 0
71500000 0 0 0 0
71600000 0 0 0 0
71700000 0 0 0 0
71800000 0 0 0 0
71900000 0 0 0 0
72000000 0 0 0 0
72100000 0 0 0 0
72200000 0 0 0 0
72300000 0 0 0 0
72400000 0 0 0 0
72500000 0 0 0 0
72600000 0 0 0 0
72700000 0 0 0 0
72800000 0 0 0 0
72900000 0 0 0 0
73000000 0 0 0 0
73100000 0 0 0 0
73200000 0 0 0 0
73300000 0 0 0 0
73400000 0 0 0 0
73500000 0 0 0 0
73600000 0 0 0 0
73700000 0 0 0 0
73800000 0 0 0 0
73900000 0 0 0 0
74000000 0 0 0 0
74100000 0 0 0 0
74200000 0 0 0 0
74300000 0 0 0 0
74400000 0 0 0 0
74500000 0 0 0 0
74600000 0 0 0 0
74700000 0 0 0 0
74800000 0 0 0 0
74900000 0 0 0 0
75000000 0 0 0 0
75100000 0 0 0 0
75200000 0 0 0 0
75300000 0 0 0 0
75400000 0 0 0 0
75500000 0 0 0 0
75600000 0 0 0 0
75700000 0 0 0 0
75800000 0 0 0 0
75900000 0 0 0 0
76000000 0 0 0 0
76100000 0 0 0 0
76200000 0 0 0 0
76300000 0 0 0 0
76400000 0 0 0 0
76500000 0 0 0 0
76600000 0 0 0 0
76700000 0 0 0 0
76800000 0 0 0 0
76900000 0 0 0 0
77000000 0 0 0 0
77100000 0 0 0 0
77200000 0 0 0 0
77300000 0 0 0 0
77400000 0 0 0 0
77500000 0 0 0 0
77600000 0 0 0 0
77700000 0 0 0 0
77800000 0 0 0 0
77900000 0 0 0 0
78000000 0 0 0 0
78100000 0 0 0 0
78200000 0 0 0 0
78300000 0 0 0 0
78400000 0 0 0 0
78500000 0 0 0 0
78600000 0 0 0 0
78700000 0 0 0 0
78800000 0 0 0 0
78900000 0 0 0 0
79000000 0 0 0 0
79100000 0 0 0 0
79200000 0 0 0 0
79300000 0 0 0 0
79400000 0 0 0 0
79500000 0 0 0 0
79600000 0 0 0 0
79700000 0 0 0 0
79800000 0 0 0 0
79900000 0 0 0 0
80000000 0 0 0 0
80100000 0 0 0 0
80200000 0 0 0 0
80300000 0 0 0 0
80400000 0 0 0 0
80500000 0 0 0 0
80600000 0 0 0 0
80700000 0 0 0 0
80800000 0 0 0 0
80900000 0 0 0 0
81000000 0 0 0 0
81100000 0 0 0 0
81200000 0 0 0 0
81300000 0 0 0 0
81400000 0 0 0 0
81500000 0 0 0 0
81600000 0 0 0 0
81700000 0 0 0 0
81800000 0 0 0 0
81900000 0 0 0 0
82000000 0 0 0 0
82100000 0 0 0 0
82200000 0 0 0 0
82300000 0 0 0 0
82400000 0 0 0 0
82500000 0 0 0 0
82600000 0 0 0 0
82700000 0 0 0 0
82800000 0 0 0 0
82900000 0 0 0 0
83000000 0 0 0 0
83100000 0 0 0 0
83200000 0 0 0 0
83300000 0 0 0 0
83400000 0 0 0 0
83500000 0 0 0 0
83600000 0 0 0 0
83700000 0 0 0 0
83800000 0 0 0 0
83900000 0 0 0 0
84000000 0 0 0 0
84100000 0 0 0 0
84200000 0 0 0 0
84300000 0 0 0 0
84400000 0 0 0 0
84500000 0 0 0 0
84600000 0 0 0 0
84700000 0 0 0 0
84800000 0 0 0 0
84900000 0 0 0 0
85000000 0 0 0 0
85100000 0 0 0 0
85200000 0 0 0 0
85300000 0 0 0 0
85400000 0 0 0 0
85500000 0 0 0 0
85600000 0 0 0 0
85700000 0 0 0 0
85800000 0 0 0 0
85900000 0 0 0 0
86000000 0 0 0 0
86100000 0 0 0 0
86200000 0 0 0 0
86300000 0 0 0 0
86400000 0 0 0 0
86500000 0 0 0 0
86600000 0 0 0 0
86700000 0 0 0 0
86800000 0 0 0 0
86900000 0 0 0 0
87000000 0 0 0 0
87100000 0 0 0 0
87200000 0 0 0 0
87300000 0 0 0 0
87400000 0 0 0 0
87500000 0 0 0 0
87600000 0 0 0 0
87700000 0 0 0 0
87800000 0 0 0 0
87900000 0 0 0 0
88000000 0 0 0 0
88100000 0 0 0 0
88200000 0 0 0 0
88300000 0 0 0 0
88400000 0 0 0 0
88500000 0 0 0 0
88600000 0 0 0 0
88700000 0 0 0 0
88800000 0 0 0 0
88900000 0 0 0 0
89000000 0 0 0 0
89100000 0 0 0 0
89200000 0 0 0 0
89300000 0 0 0 0
89400000 0 0 0 0
89500000 0 0 0 0
89600000 0 0 0 0
89700000 0 0 0 0
89800000 0 0 0 0
89900000 0 0 0 0
90000000 0 0 0 0
90100000 0 0 0 0
90200000 0 0 0 0
90300000 0 0 0 0
90400000 0 0 0 0
90500000 0 0 0 0
90600000 0 0 0 0
90700000 0 0 0 0
90800000 0 0 0 0
90900000 0 0 0 0
91000000 0 0 0 0
91100000 0 0 0 0
91200000 0 0 0 0
91300000 0 0 0 0
91400000 0 0 0 0
91500000 0 0 0 0
91600000 0 0 0 0
91700000 0 0 0 0
91800000 0 0 0 0
91900000 0 0 0 0
92000000 0 0 0 0
92100000 0 0 0 0
92200000 0 0 0 0
92300000 0 0 0 0
92400000 0 0 0 0
92500000 0 0 0 0
92600000 0 0 0 0
92700000 0 0 0 0
92800000 0 0 0 0
92900000 0 0 0 0
93000000 0 0 0 0
93100000 0 0 0 0
93200000 0 0 0 0
93300000 0 0 0 0
93400000 0 0 0 0
93500000 0 0 0 0
93600000 0 0 0 0
93700000 0 0 0 0
93800000 0 0 0 0
93900000 0 0 0 0
94000000 0 0 0 0
94100000 0 0 0 0
94200000 0 0 0 0
94300000 0 0 0 0
94400000 0 0 0 0
94500000 0 0 0 0
94600000 0 0 0 0
94700000 0 0 0 0
94800000 0 0 0 0
94900000 0 0 0 0
95000000 0 0 0 0
95100000 0 0 0 0
95200000 0 0 0 0
95300000 0 0 0 0
95400000 0 0 0 0
95500000 0 0 0 0
95600000 0 0 0 0
95700000 0 0 0 0
95800000 0 0 0 0
95900000 0 0 0 0
96000000 0 0 0 0
96100000 0 0 0 0
96200000 0 0 0 0
96300000 0 0 0 0
96400000 0 0 0 0
96500000 0 0 0 0
96600000 0 0 0 0
96700000 0 0 0 0
96800000 0 0 0 0
96900000 0 0 0 0
97000000 0 0 0 0
97100000 0 0 0 0
97200000 0 0 0 0
97300000 0 0 0 0
97400000 0 0 0 0
97500000 0 0 0 0
97600000 0 0 0 0
97700000 0 0 0 0
97800000 0 0 0 0
97900000 0 0 0 0
98000000 0 0 0 0
98100000 0 0 0 0
98200000 0 0 0 0
98300000 0 0 0 0
98400000 0 0 0 0
98500000 0 0 0 0
98600000 0 0 0 0
98700000 0 0 0 0
98800000 0 0 0 0
98900000 0 0 0 0
99000000 0 0 0 0
99100000 0 0 0 0
99200000 0 0 0 0
99300000 0 0 0 0
99400000 0 0 0 0
99500000 0 0 0 0
99600000 0 0 0 0
99700000 0 0 0 0
99800000 0 0 0 0
99900000 0 0 0 0
1e+08 0 0 0 0
1.001e+08 0 0 0 0
1.002e+08 0 0 0 0
1.003e+08 0 0 0 0
1.004e+08 0 0 0 0
1.005e+08 0 0 0 0
1.006e+08 0 0 0 0
1.007e+08 0 0 0 0
1.008e+08 0 0 0 0
1.009e+08 0 0 0 0
1.01e+08 0 0 0 0
1.011e+08 0 0 0 0
1.012e+08 0 0 0 0
1.013e+08 0 0 0 0
1.014e+08 0 0 0 0
1.015e+08 0 0 0 0
1.016e+08 0 0 0 0
1.017e+08 0 0 0 0
1.018e+08 0 0 0 0
1.019e+08 0 0 0 0
1.02e+08 0 0 0 0
1.021e+08 0 0 0 0
1.022e+08 0 0 0 0
1.023e+08 0 0 0 0
1.024e+08 0 0 0 0
1.025e+08 0 0 0 0
1.026e+08 0 0 0 0
1.027e+08 0 0 0 0
1.028e+08 0 0 0 0
1.029e+08 0 0 0 0
1.03e+08 0 0 0 0
1.031e+08 0 0 0 0
1.032e+08 0 0 0 0
1.033e+08 0 0 0 0
1.034e+08 0 0 0 0
1.035e+08 0 0 0 0
1.036e+08 0 0 0 0
1.037e+08 0 0 0 0
1.038e+08 0 0 0 0
1.039e+08 0 0 0 0
1.04e+08 0 0 0 0
1.041e+08 0 0 0 0
1.042e+08 0 0 0 0
1.043e+08 0 0 0 0
1.044e+08 0 0 0 0
1.045e+08 0 0 0 0
1.046e+08 0 0 0 0
1.047e+08 0 0 0 0
1.048e+08 0 0 0 0
1.049e+08 0 0 0 0
1.05e+08 0 0 0 0
1.051e+08 0 0 0 0
1.052e+08 0 0 0 0
1.053e+08 0 0 0 0
1.054e+08 0 0 0 0
1.055e+08 0 0 0 0
1.056e+08 0 0 0 0
1.057e+08 0 0 0 0
1.058e+08 0 0 0 0
1.059e+08 0 0 0 0
1.06e+08 0 0 0 0
1.061e+08 0 0 0 0
1.062e+08 0 0 0 0
1.063e+08 0 0 0 0
1.064e+08 0 0 0 0
1.065e+08 0 0 0 0
1.066e+08 0 0 0 0
1.067e+08 0 0 0 0
1.068e+08 0 0 0 0
1.069e+08 0 0 0 0
1.07e+08 0 0 0 0
1.071e+08 0 0 0 0
1.072e+08 0 0 0 0
1.073e+08 0 0 0 0
1.074e+08 0 0 0 0
1.075e+08 0 0 0 0
1.076e+08 0 0 0 0
1.077e+08 0 0 0 0
1.078e+08 0 0 0 0
1.079e+08 0 0 0 0
1.08e+08 0 0 0 0
1.081e+08 0 0 0 0
1.082e+08 0 0 0 0
1.083e+08 0 0 0 0
1.084e+08 0 0 0 0
1.085e+08 0 0 0 0
1.086e+08 0 0 0 0
1.087e+08 0 0 0 0
1.088e+08 0 0 0 0
1.089e+08 0 0 0 0
1.09e+08 0 0 0 0
1.091e+08 0 0 0 0
1.092e+08 0 0 0 0
1.093e+08 0 0 0 0
1.094e+08 0 0 0 0
1.095e+08 0 0 0 0
1.096e+08 0 0 0 0
1.097e+08 0 0 0 0
1.098e+08 0 0 0 0
1.099e+08 0 0 0 0
1.1e+08 0 0 0 0
1.101e+08 0 0 0 0
1.102e+08 0 0 0 0
1.103e+08 0 0 0 0
1.104e+08 0 0 0 0
1.105e+08 0 0 0 0
1.106e+08 0 0 0 0
1.107e+08 0 0 0 0
1.108e+08 0 0 0 0
1.109e+08 0 0 0 0
1.11e+08 0 0 0 0
1.111e+08 0 0 0 0
1.112e+08 0 0 0 0
1.113e+08 0 0 0 0
1.114e+08 0 0 0 0
1.115e+08 0 0 0 0
1.116e+08 0 0 0 0
1.117e+08 0 0 0 0
1.118e+08 0 0 0 0
1.119e+08 0 0 0 0
1.12e+08 0 0 0 0
1.121e+08 0 0 0 0
1.122e+08 0 0 0 0
1.123e+08 0 0 0 0
1.124e+08 0 0 0 0
1.125e+08 0 0 0 0
1.126e+08 0 0 0 0
1.127e+08 0 0 0 0
1.128e+08 0 0 0 0
1.129e+08 0 0 0 0
1.13e+08 0 0 0 0
1.131e+08 0 0 0 0
